serial ,fish_id,species,sp_code,size,tl,wt,year,season
514,1084,White Perch,132,XS,69,1,2013,Autumn
514,1085,White Perch,132,XS,78,3,2013,Autumn
514,1086,White Perch,132,XS,70,2,2013,Autumn
514,1087,White Perch,132,XS,64,2,2013,Autumn
514,1088,White Perch,132,XS,52,1,2013,Autumn
514,1089,White Perch,132,L,195,103,2013,Autumn
514,1090,White Perch,132,L,250,228,2013,Autumn
514,1091,White Perch,132,L,236,174,2013,Autumn
514,1092,White Perch,132,L,195,99,2013,Autumn
514,1093,White Perch,132,L,185,82,2013,Autumn
514,1094,White Perch,132,L,200,118,2013,Autumn
514,1095,White Perch,132,L,178,86,2013,Autumn
514,1096,White Perch,132,L,188,89,2013,Autumn
514,1097,White Perch,132,L,222,170,2013,Autumn
514,1098,White Perch,132,L,245,206,2013,Autumn
514,1099,Trout Perch,131,S,76,3,2013,Autumn
514,1100,Trout Perch,131,S,72,4,2013,Autumn
514,1101,Trout Perch,131,S,82,4,2013,Autumn
514,1102,Trout Perch,131,S,80,4,2013,Autumn
514,1103,Trout Perch,131,S,70,3,2013,Autumn
514,1104,Trout Perch,131,S,66,3,2013,Autumn
514,1105,Trout Perch,131,S,70,4,2013,Autumn
514,1106,Trout Perch,131,S,75,4,2013,Autumn
514,1107,Trout Perch,131,S,72,3,2013,Autumn
514,1108,Trout Perch,131,M,105,9,2013,Autumn
514,1109,Trout Perch,131,M,99,6,2013,Autumn
514,1110,Trout Perch,131,M,104,5,2013,Autumn
514,1111,Trout Perch,131,M,92,5,2013,Autumn
514,1112,Trout Perch,131,M,94,5,2013,Autumn
514,1113,Trout Perch,131,M,99,5,2013,Autumn
514,1114,Trout Perch,131,M,92,3,2013,Autumn
514,1115,Trout Perch,131,M,103,5,2013,Autumn
514,1116,Yellow Perch,801,M,172,58,2013,Autumn
514,1117,Yellow Perch,801,M,153,32,2013,Autumn
514,1118,Yellow Perch,801,M,185,60,2013,Autumn
514,1119,Yellow Perch,801,M,190,81,2013,Autumn
514,1120,Yellow Perch,801,M,194,71,2013,Autumn
514,1121,Yellow Perch,801,M,202,89,2013,Autumn
514,1122,Yellow Perch,801,M,190,68,2013,Autumn
514,1123,Yellow Perch,801,M,202,83,2013,Autumn
514,1124,Yellow Perch,801,M,142,27,2013,Autumn
514,1125,Yellow Perch,801,M,153,33,2013,Autumn
514,1126,Emerald Shiner,504,M,86,3,2013,Autumn
514,1127,Emerald Shiner,504,S,54,1,2013,Autumn
514,1128,Emerald Shiner,504,S,49,1,2013,Autumn
514,1129,Emerald Shiner,504,S,50,1,2013,Autumn
514,1130,Emerald Shiner,504,S,57,1,2013,Autumn
514,1131,Emerald Shiner,504,S,52,1,2013,Autumn
514,1132,Emerald Shiner,504,S,44,1,2013,Autumn
514,1133,Emerald Shiner,504,S,40,1,2013,Autumn
514,1134,Emerald Shiner,504,S,57,1,2013,Autumn
514,1135,Emerald Shiner,504,S,50,1,2013,Autumn
514,1136,Emerald Shiner,504,S,46,1,2013,Autumn
514,1690,White Perch,132,O/D,220,160,2013,Autumn
514,1691,White Perch,132,O/D,209,123,2013,Autumn
514,1692,White Perch,132,O/D,212,134,2013,Autumn
514,1693,White Perch,132,O/D,170,55,2013,Autumn
514,1694,White Perch,132,O/D,200,110,2013,Autumn
514,1695,Yellow Perch,801,O/D,200,90,2013,Autumn
514,1696,Yellow Perch,801,O/D,205,95,2013,Autumn
514,1697,Yellow Perch,801,O/D,204,101,2013,Autumn
514,1698,Yellow Perch,801,O/D,185,66,2013,Autumn
514,1699,Yellow Perch,801,O/D,225,120,2013,Autumn
515,1137,Yellow Perch,801,XS,90,8,2013,Autumn
515,1138,Yellow Perch,801,XS,88,7,2013,Autumn
515,1139,Yellow Perch,801,XS,88,7,2013,Autumn
515,1140,Yellow Perch,801,XS,84,7,2013,Autumn
515,1141,Yellow Perch,801,XS,90,7,2013,Autumn
515,1142,Yellow Perch,801,XS,92,7,2013,Autumn
515,1143,Yellow Perch,801,XS,85,7,2013,Autumn
515,1144,Yellow Perch,801,XS,91,7,2013,Autumn
515,1145,Yellow Perch,801,XS,85,7,2013,Autumn
515,1146,Yellow Perch,801,XS,85,7,2013,Autumn
515,1147,White Perch,132,XS,77,6,2013,Autumn
515,1148,White Perch,132,XS,81,7,2013,Autumn
515,1149,White Perch,132,XS,90,8,2013,Autumn
515,1150,White Perch,132,XS,74,4,2013,Autumn
515,1151,White Perch,132,XS,86,6,2013,Autumn
515,1152,White Perch,132,XS,75,6,2013,Autumn
515,1153,White Perch,132,XS,80,5,2013,Autumn
515,1154,White Perch,132,XS,80,4,2013,Autumn
515,1155,White Perch,132,XS,75,4,2013,Autumn
515,1156,White Perch,132,XS,68,3,2013,Autumn
515,1157,Logperch,707,ALL,76,6,2013,Autumn
515,1158,Logperch,707,ALL,75,5,2013,Autumn
515,1159,Logperch,707,ALL,75,5,2013,Autumn
515,1160,Logperch,707,ALL,64,4,2013,Autumn
515,1161,Logperch,707,ALL,70,4,2013,Autumn
515,1162,Logperch,707,ALL,74,5,2013,Autumn
515,1163,Logperch,707,ALL,82,6,2013,Autumn
515,1164,Emerald Shiner,504,ALL,50,1,2013,Autumn
515,1165,Emerald Shiner,504,ALL,40,1,2013,Autumn
515,1166,Emerald Shiner,504,ALL,55,1,2013,Autumn
515,1167,Emerald Shiner,504,ALL,51,1,2013,Autumn
515,1168,Emerald Shiner,504,ALL,55,1,2013,Autumn
515,1169,Emerald Shiner,504,ALL,55,1,2013,Autumn
515,1170,Emerald Shiner,504,ALL,48,1,2013,Autumn
515,1171,Emerald Shiner,504,ALL,45,1,2013,Autumn
515,1172,Emerald Shiner,504,ALL,50,1,2013,Autumn
515,1173,Emerald Shiner,504,ALL,46,1,2013,Autumn
515,1174,Trout Perch,131,ALL,86,4,2013,Autumn
515,1175,Trout Perch,131,ALL,74,2,2013,Autumn
515,1176,Trout Perch,131,ALL,77,4,2013,Autumn
515,1177,Trout Perch,131,ALL,72,3,2013,Autumn
515,1178,Trout Perch,131,ALL,68,2,2013,Autumn
515,1179,Trout Perch,131,ALL,76,2,2013,Autumn
515,1180,Trout Perch,131,ALL,75,2,2013,Autumn
515,1181,Trout Perch,131,ALL,74,4,2013,Autumn
515,1182,Trout Perch,131,ALL,60,4,2013,Autumn
515,1183,Trout Perch,131,ALL,72,4,2013,Autumn
515,1184,Gizzard Shad,108,S,103,10,2013,Autumn
515,1185,Gizzard Shad,108,S,80,4,2013,Autumn
515,1186,Gizzard Shad,108,S,78,4,2013,Autumn
515,1187,Gizzard Shad,108,S,94,6,2013,Autumn
515,1188,Gizzard Shad,108,S,93,6,2013,Autumn
515,1189,Gizzard Shad,108,S,75,4,2013,Autumn
515,1190,Gizzard Shad,108,S,90,8,2013,Autumn
515,1191,Gizzard Shad,108,S,105,10,2013,Autumn
515,1192,Gizzard Shad,108,S,87,8,2013,Autumn
515,1193,Gizzard Shad,108,S,80,4,2013,Autumn
515,1194,Gizzard Shad,108,S,87,6,2013,Autumn
515,1195,Gizzard Shad,108,S,74,4,2013,Autumn
515,1196,Gizzard Shad,108,L,183,58,2013,Autumn
515,1197,Gizzard Shad,108,M,116,16,2013,Autumn
515,1198,Gizzard Shad,108,M,140,26,2013,Autumn
515,1199,Gizzard Shad,108,M,145,30,2013,Autumn
515,1200,Gizzard Shad,108,M,162,40,2013,Autumn
515,1201,Gizzard Shad,108,M,115,14,2013,Autumn
515,1202,Gizzard Shad,108,M,133,24,2013,Autumn
515,1203,Gizzard Shad,108,M,138,22,2013,Autumn
515,1204,Gizzard Shad,108,M,150,32,2013,Autumn
515,1205,Gizzard Shad,108,M,120,14,2013,Autumn
515,1206,Gizzard Shad,108,M,124,18,2013,Autumn
515,1207,Gizzard Shad,108,M,118,14,2013,Autumn
515,1208,Freshwater Drum,134,ALL,527,1855,2013,Autumn
515,1209,Freshwater Drum,134,ALL,555,1593,2013,Autumn
515,1210,Freshwater Drum,134,ALL,520,1746,2013,Autumn
515,1211,Freshwater Drum,134,ALL,422,725,2013,Autumn
515,1212,Yellow Perch,801,M,214,111,2013,Autumn
515,1213,Yellow Perch,801,M,200,80,2013,Autumn
515,1214,Yellow Perch,801,M,256,212,2013,Autumn
515,1215,Yellow Perch,801,M,250,191,2013,Autumn
515,1216,Yellow Perch,801,M,225,123,2013,Autumn
515,1217,Yellow Perch,801,M,225,129,2013,Autumn
515,1218,Yellow Perch,801,M,205,92,2013,Autumn
515,1219,Yellow Perch,801,M,220,108,2013,Autumn
515,1220,Yellow Perch,801,M,227,142,2013,Autumn
515,1221,Yellow Perch,801,M,228,128,2013,Autumn
515,1222,Yellow Perch,801,M,235,138,2013,Autumn
515,1685,Yellow Perch,801,O/D,267,231,2013,Autumn
515,1686,Yellow Perch,801,O/D,231,142,2013,Autumn
515,1687,Yellow Perch,801,O/D,225,138,2013,Autumn
515,1688,Yellow Perch,801,O/D,200,90,2013,Autumn
515,1689,Yellow Perch,801,O/D,234,152,2013,Autumn
516,1337,Walleye,803,L,582,1881,2013,Autumn
516,1338,Walleye,803,L,508,1384,2013,Autumn
516,1339,Walleye,803,L,542,1494,2013,Autumn
516,1340,Walleye,803,L,508,1319,2013,Autumn
516,1341,Walleye,803,L,565,1575,2013,Autumn
516,1342,Walleye,803,L,494,1118,2013,Autumn
516,1343,Walleye,803,L,418,731,2013,Autumn
516,1344,Walleye,803,M,380,549,2013,Autumn
516,1345,Walleye,803,M,344,325,2013,Autumn
516,1346,Walleye,803,M,336,312,2013,Autumn
516,1347,Walleye,803,M,336,327,2013,Autumn
516,1348,Walleye,803,S,195,53,2013,Autumn
516,1349,Walleye,803,S,174,37,2013,Autumn
516,1350,Walleye,803,S,180,46,2013,Autumn
516,1351,Walleye,803,S,195,62,2013,Autumn
516,1352,Walleye,803,S,173,45,2013,Autumn
516,1353,Walleye,803,S,166,35,2013,Autumn
516,1354,Walleye,803,S,185,51,2013,Autumn
516,1355,Walleye,803,S,198,61,2013,Autumn
516,1356,Walleye,803,S,190,52,2013,Autumn
516,1357,Walleye,803,S,175,43,2013,Autumn
516,1358,Walleye,803,S,148,27,2013,Autumn
516,1359,Channel Catfish,119,ALL,377,406,2013,Autumn
516,1360,Channel Catfish,119,ALL,337,314,2013,Autumn
516,1361,Channel Catfish,119,ALL,295,232,2013,Autumn
516,1362,Yellow Perch,801,XS,85,5,2013,Autumn
516,1363,Yellow Perch,801,XS,96,7,2013,Autumn
516,1364,Yellow Perch,801,XS,80,3,2013,Autumn
516,1365,Yellow Perch,801,XS,82,4,2013,Autumn
516,1366,Yellow Perch,801,XS,82,4,2013,Autumn
516,1367,Yellow Perch,801,XS,88,5,2013,Autumn
516,1368,Yellow Perch,801,XS,91,6,2013,Autumn
516,1369,Yellow Perch,801,XS,80,4,2013,Autumn
516,1370,Yellow Perch,801,XS,86,5,2013,Autumn
516,1371,Yellow Perch,801,XS,87,5,2013,Autumn
516,1372,Freshwater Drum,134,L,508,1466,2013,Autumn
516,1373,Freshwater Drum,134,L,487,1014,2013,Autumn
516,1374,Freshwater Drum,134,L,542,2019,2013,Autumn
516,1375,Freshwater Drum,134,L,464,1239,2013,Autumn
516,1376,Freshwater Drum,134,L,543,1613,2013,Autumn
516,1377,Freshwater Drum,134,M,352,475,2013,Autumn
516,1378,Freshwater Drum,134,M,330,303,2013,Autumn
516,1379,Freshwater Drum,134,M,345,412,2013,Autumn
516,1380,Freshwater Drum,134,M,372,522,2013,Autumn
516,1381,Freshwater Drum,134,M,390,655,2013,Autumn
516,1382,Freshwater Drum,134,M,366,494,2013,Autumn
516,1383,Freshwater Drum,134,M,313,279,2013,Autumn
516,1384,Freshwater Drum,134,M,402,736,2013,Autumn
516,1385,Freshwater Drum,134,M,319,301,2013,Autumn
516,1386,Freshwater Drum,134,M,395,653,2013,Autumn
516,1387,Freshwater Drum,134,S,268,186,2013,Autumn
516,1388,Freshwater Drum,134,S,290,200,2013,Autumn
516,1389,Freshwater Drum,134,S,256,182,2013,Autumn
516,1390,Freshwater Drum,134,S,240,135,2013,Autumn
516,1391,Freshwater Drum,134,S,275,170,2013,Autumn
516,1392,Freshwater Drum,134,S,263,172,2013,Autumn
516,1393,Freshwater Drum,134,S,242,156,2013,Autumn
516,1394,Freshwater Drum,134,S,247,149,2013,Autumn
516,1395,Freshwater Drum,134,S,263,198,2013,Autumn
516,1396,Freshwater Drum,134,S,266,183,2013,Autumn
516,1397,Freshwater Drum,134,S,205,92,2013,Autumn
516,1398,Freshwater Drum,134,S,220,104,2013,Autumn
516,1399,Freshwater Drum,134,S,111,13,2013,Autumn
516,1400,White Perch,132,L,252,235,2013,Autumn
516,1401,White Perch,132,L,233,190,2013,Autumn
516,1402,White Perch,132,L,220,159,2013,Autumn
516,1403,White Perch,132,L,200,114,2013,Autumn
516,1404,White Perch,132,L,176,70,2013,Autumn
516,1405,White Perch,132,L,183,76,2013,Autumn
516,1406,White Perch,132,L,183,74,2013,Autumn
516,1407,White Perch,132,L,186,87,2013,Autumn
516,1408,White Perch,132,L,190,105,2013,Autumn
516,1409,White Perch,132,L,189,84,2013,Autumn
516,1410,Trout Perch,131,S,71,4,2013,Autumn
516,1411,Trout Perch,131,S,75,4,2013,Autumn
516,1412,Trout Perch,131,S,76,4,2013,Autumn
516,1413,Trout Perch,131,S,83,4,2013,Autumn
516,1414,Trout Perch,131,S,65,4,2013,Autumn
516,1415,Trout Perch,131,S,70,4,2013,Autumn
516,1416,Trout Perch,131,S,70,4,2013,Autumn
516,1417,Trout Perch,131,S,78,4,2013,Autumn
516,1418,Trout Perch,131,S,76,4,2013,Autumn
516,1419,Trout Perch,131,S,73,4,2013,Autumn
516,1420,Trout Perch,131,M,100,9,2013,Autumn
516,1421,Trout Perch,131,M,115,12,2013,Autumn
516,1422,Trout Perch,131,M,104,7,2013,Autumn
516,1423,Trout Perch,131,M,105,5,2013,Autumn
516,1424,Trout Perch,131,M,100,4,2013,Autumn
516,1425,Trout Perch,131,M,105,7,2013,Autumn
516,1426,Trout Perch,131,M,104,7,2013,Autumn
516,1427,Trout Perch,131,M,98,3,2013,Autumn
516,1428,Trout Perch,131,M,103,7,2013,Autumn
516,1429,Trout Perch,131,M,98,6,2013,Autumn
516,1430,Round Goby,910,ALL,118,16,2013,Autumn
516,1431,Round Goby,910,ALL,77,6,2013,Autumn
516,1432,White Perch,132,XS,75,4,2013,Autumn
516,1433,White Perch,132,XS,76,4,2013,Autumn
516,1434,White Perch,132,XS,79,4,2013,Autumn
516,1435,White Perch,132,XS,62,4,2013,Autumn
516,1436,White Perch,132,XS,65,4,2013,Autumn
516,1437,White Perch,132,XS,77,4,2013,Autumn
516,1438,White Perch,132,XS,61,4,2013,Autumn
516,1439,White Perch,132,XS,68,4,2013,Autumn
516,1440,White Perch,132,XS,75,4,2013,Autumn
516,1441,White Perch,132,XS,76,4,2013,Autumn
516,1442,White Perch,132,M,145,33,2013,Autumn
516,1443,White Perch,132,M,151,38,2013,Autumn
516,1444,White Perch,132,M,176,64,2013,Autumn
516,1445,White Perch,132,M,148,35,2013,Autumn
516,1446,White Perch,132,M,155,44,2013,Autumn
516,1447,White Perch,132,M,179,70,2013,Autumn
516,1448,White Perch,132,M,140,32,2013,Autumn
516,1449,White Perch,132,M,171,68,2013,Autumn
516,1450,White Perch,132,M,165,52,2013,Autumn
516,1451,White Perch,132,M,150,40,2013,Autumn
516,1452,Gizzard Shad,108,S,75,2,2013,Autumn
516,1453,Gizzard Shad,108,S,65,2,2013,Autumn
516,1454,Gizzard Shad,108,S,66,2,2013,Autumn
516,1455,Gizzard Shad,108,S,66,2,2013,Autumn
516,1456,Gizzard Shad,108,S,59,2,2013,Autumn
516,1457,Gizzard Shad,108,S,65,2,2013,Autumn
516,1458,Gizzard Shad,108,S,64,2,2013,Autumn
516,1459,Gizzard Shad,108,S,68,2,2013,Autumn
516,1460,Gizzard Shad,108,S,64,2,2013,Autumn
516,1461,Gizzard Shad,108,S,64,2,2013,Autumn
516,1462,Gizzard Shad,108,M,119,13,2013,Autumn
516,1463,Gizzard Shad,108,M,111,9,2013,Autumn
516,1464,Gizzard Shad,108,M,113,10,2013,Autumn
516,1465,Gizzard Shad,108,M,104,7,2013,Autumn
516,1466,Gizzard Shad,108,M,113,12,2013,Autumn
516,1467,Gizzard Shad,108,M,115,12,2013,Autumn
516,1468,Gizzard Shad,108,M,116,12,2013,Autumn
516,1469,Gizzard Shad,108,M,96,7,2013,Autumn
516,1470,Gizzard Shad,108,M,118,11,2013,Autumn
516,1471,Gizzard Shad,108,M,106,9,2013,Autumn
516,1472,Gizzard Shad,108,L,136,23,2013,Autumn
516,1473,Gizzard Shad,108,L,143,24,2013,Autumn
516,1474,Gizzard Shad,108,L,120,14,2013,Autumn
516,1475,Gizzard Shad,108,L,130,18,2013,Autumn
516,1476,Gizzard Shad,108,L,150,30,2013,Autumn
516,1477,Gizzard Shad,108,L,142,18,2013,Autumn
516,1478,Gizzard Shad,108,L,160,35,2013,Autumn
516,1479,Gizzard Shad,108,L,138,22,2013,Autumn
516,1480,Gizzard Shad,108,L,152,28,2013,Autumn
516,1481,Gizzard Shad,108,L,148,25,2013,Autumn
516,1482,Yellow Perch,801,S,161,35,2013,Autumn
516,1483,Yellow Perch,801,S,149,35,2013,Autumn
516,1484,Yellow Perch,801,S,165,43,2013,Autumn
516,1485,Yellow Perch,801,S,145,33,2013,Autumn
516,1486,Yellow Perch,801,S,156,43,2013,Autumn
516,1487,Yellow Perch,801,S,146,30,2013,Autumn
516,1488,Yellow Perch,801,S,165,44,2013,Autumn
516,1489,Yellow Perch,801,S,156,38,2013,Autumn
516,1490,Yellow Perch,801,M,185,72,2013,Autumn
516,1491,Yellow Perch,801,M,174,59,2013,Autumn
516,1492,Yellow Perch,801,M,183,54,2013,Autumn
516,1493,Yellow Perch,801,M,179,63,2013,Autumn
516,1494,Yellow Perch,801,M,180,61,2013,Autumn
516,1495,Yellow Perch,801,M,195,77,2013,Autumn
516,1496,Yellow Perch,801,M,196,81,2013,Autumn
516,1497,Yellow Perch,801,M,200,85,2013,Autumn
516,1498,Yellow Perch,801,M,204,88,2013,Autumn
516,1499,Yellow Perch,801,M,211,100,2013,Autumn
516,1500,Yellow Perch,801,M,222,143,2013,Autumn
516,5383,Yellow Perch,801,O/D,191,70,2013,Autumn
516,5384,Yellow Perch,801,O/D,236,145,2013,Autumn
516,5385,Yellow Perch,801,O/D,214,107,2013,Autumn
516,5386,Yellow Perch,801,O/D,234,144,2013,Autumn
516,5387,Yellow Perch,801,O/D,219,121,2013,Autumn
516,5388,White Perch,132,O/D,193,104,2013,Autumn
516,5389,White Perch,132,O/D,200,107,2013,Autumn
516,5390,White Perch,132,O/D,181,78,2013,Autumn
516,5391,White Perch,132,O/D,208,111,2013,Autumn
516,5392,White Perch,132,O/D,186,83,2013,Autumn
517,3685,Walleye,803,ALL,620,2266,2013,Autumn
517,3686,Walleye,803,ALL,615,1942,2013,Autumn
517,3687,Walleye,803,ALL,630,2078,2013,Autumn
517,3688,Walleye,803,ALL,540,1226,2013,Autumn
517,3689,Walleye,803,ALL,433,732,2013,Autumn
517,3690,Walleye,803,ALL,445,782,2013,Autumn
517,3691,Walleye,803,ALL,,822,2013,Autumn
517,3692,Walleye,803,ALL,435,746,2013,Autumn
517,3693,Walleye,803,ALL,435,686,2013,Autumn
517,3694,Walleye,803,ALL,525,1366,2013,Autumn
517,3695,Walleye,803,ALL,575,1692,2013,Autumn
517,3696,Walleye,803,ALL,595,1908,2013,Autumn
517,3697,Walleye,803,ALL,560,1548,2013,Autumn
517,3698,Walleye,803,ALL,751,4218,2013,Autumn
517,3699,Walleye,803,ALL,507,1160,2013,Autumn
517,3700,Walleye,803,ALL,451,806,2013,Autumn
517,3701,Walleye,803,ALL,415,678,2013,Autumn
517,3702,Walleye,803,ALL,417,612,2013,Autumn
517,3703,Walleye,803,ALL,414,656,2013,Autumn
517,3704,Walleye,803,ALL,395,490,2013,Autumn
517,3705,Walleye,803,ALL,328,300,2013,Autumn
517,3706,Walleye,803,ALL,341,320,2013,Autumn
517,3707,Walleye,803,ALL,325,274,2013,Autumn
517,3708,Walleye,803,ALL,336,330,2013,Autumn
517,3709,Walleye,803,ALL,347,356,2013,Autumn
517,3710,Walleye,803,ALL,380,476,2013,Autumn
517,3711,Walleye,803,ALL,328,290,2013,Autumn
517,3712,Walleye,803,ALL,348,340,2013,Autumn
517,3713,Walleye,803,ALL,335,280,2013,Autumn
517,3714,Walleye,803,ALL,404,560,2013,Autumn
517,3715,Walleye,803,ALL,310,216,2013,Autumn
517,3716,Walleye,803,ALL,209,70,2013,Autumn
517,3717,Walleye,803,ALL,180,42,2013,Autumn
517,3718,Walleye,803,ALL,156,32,2013,Autumn
517,3719,Walleye,803,ALL,177,44,2013,Autumn
517,3720,Walleye,803,ALL,170,44,2013,Autumn
517,3721,Freshwater Drum,134,ALL,494,1196,2013,Autumn
517,3722,Freshwater Drum,134,ALL,483,1312,2013,Autumn
517,3723,Freshwater Drum,134,ALL,532,1628,2013,Autumn
517,3724,Freshwater Drum,134,ALL,404,854,2013,Autumn
517,3725,Freshwater Drum,134,ALL,385,610,2013,Autumn
517,3726,Freshwater Drum,134,ALL,279,226,2013,Autumn
517,3727,Freshwater Drum,134,ALL,310,312,2013,Autumn
517,3728,White Sucker,405,ALL,325,375,2013,Autumn
517,3729,White Sucker,405,ALL,437,886,2013,Autumn
517,3730,Channel Catfish,119,ALL,317,315,2013,Autumn
517,3731,Channel Catfish,119,ALL,345,382,2013,Autumn
517,3732,Channel Catfish,119,ALL,375,594,2013,Autumn
517,3733,Channel Catfish,119,ALL,390,604,2013,Autumn
517,3734,White Bass,133,ALL,337,521,2013,Autumn
517,3735,White Bass,133,ALL,320,392,2013,Autumn
517,3736,White Bass,133,ALL,329,515,2013,Autumn
517,3737,White Bass,133,ALL,347,585,2013,Autumn
517,3738,White Bass,133,ALL,245,179,2013,Autumn
517,3739,White Bass,133,ALL,220,137,2013,Autumn
517,3740,White Bass,133,ALL,200,79,2013,Autumn
517,3741,Quillback,403,ALL,522,2138,2013,Autumn
517,3742,Quillback,403,ALL,501,1978,2013,Autumn
517,3743,Quillback,403,ALL,515,2116,2013,Autumn
517,3744,Quillback,403,ALL,536,2070,2013,Autumn
517,3745,Quillback,403,ALL,506,2004,2013,Autumn
517,3746,Quillback,403,ALL,527,2006,2013,Autumn
517,3747,Quillback,403,ALL,572,3106,2013,Autumn
517,3748,Quillback,403,ALL,740,7500,2013,Autumn
517,3749,Freshwater Drum,134,ALL,447,1125,2013,Autumn
517,3750,Emerald Shiner,504,S,45,1,2013,Autumn
517,3751,Emerald Shiner,504,S,50,1,2013,Autumn
517,3752,Emerald Shiner,504,S,58,1,2013,Autumn
517,3753,Emerald Shiner,504,S,58,1,2013,Autumn
517,3754,Emerald Shiner,504,S,45,1,2013,Autumn
517,3755,Emerald Shiner,504,S,40,1,2013,Autumn
517,3756,Emerald Shiner,504,S,45,1,2013,Autumn
517,3757,Emerald Shiner,504,S,42,1,2013,Autumn
517,3758,Emerald Shiner,504,S,50,1,2013,Autumn
517,3759,White Perch,132,L,235,190,2013,Autumn
517,3760,White Perch,132,L,185,82,2013,Autumn
517,3761,White Perch,132,L,198,88,2013,Autumn
517,3762,White Perch,132,L,200,100,2013,Autumn
517,3763,White Perch,132,L,190,84,2013,Autumn
517,3764,White Perch,132,L,174,82,2013,Autumn
517,3765,White Perch,132,L,171,66,2013,Autumn
517,3766,White Perch,132,L,198,88,2013,Autumn
517,3767,Gizzard Shad,108,L,147,,2013,Autumn
517,3768,Gizzard Shad,108,L,138,22,2013,Autumn
517,3769,Gizzard Shad,108,L,150,28,2013,Autumn
517,3770,Gizzard Shad,108,L,156,32,2013,Autumn
517,3771,Gizzard Shad,108,L,142,22,2013,Autumn
517,3772,Gizzard Shad,108,L,145,24,2013,Autumn
517,3773,Gizzard Shad,108,L,137,18,2013,Autumn
517,3774,Gizzard Shad,108,L,151,28,2013,Autumn
517,3775,Gizzard Shad,108,L,152,24,2013,Autumn
517,3776,White Perch,132,S,150,38,2013,Autumn
517,3777,White Perch,132,S,138,24,2013,Autumn
517,3778,White Perch,132,S,148,36,2013,Autumn
517,3779,White Perch,132,S,151,38,2013,Autumn
517,3780,White Perch,132,S,140,32,2013,Autumn
517,3781,White Perch,132,S,152,42,2013,Autumn
517,3782,White Perch,132,S,137,30,2013,Autumn
517,3783,White Perch,132,S,142,32,2013,Autumn
517,3784,White Perch,132,S,141,26,2013,Autumn
517,3785,Emerald Shiner,504,L,86,4,2013,Autumn
517,3786,Emerald Shiner,504,L,85,4,2013,Autumn
517,3787,Emerald Shiner,504,L,83,4,2013,Autumn
517,3788,Emerald Shiner,504,L,86,4,2013,Autumn
517,3789,Emerald Shiner,504,L,90,4,2013,Autumn
517,3790,White Perch,132,XS,90,6,2013,Autumn
517,3791,White Perch,132,XS,75,4,2013,Autumn
517,3792,White Perch,132,XS,84,6,2013,Autumn
517,3793,White Perch,132,XS,86,6,2013,Autumn
517,3794,White Perch,132,XS,85,6,2013,Autumn
517,3795,White Perch,132,XS,79,6,2013,Autumn
517,3796,White Perch,132,XS,73,2,2013,Autumn
517,3797,White Perch,132,XS,92,8,2013,Autumn
517,3798,White Perch,132,XS,86,8,2013,Autumn
517,3799,White Perch,132,XS,85,6,2013,Autumn
517,3800,White Perch,132,XS,70,4,2013,Autumn
517,3801,Rainbow Smelt,109,ALL,141,14,2013,Autumn
517,3802,Rainbow Smelt,109,ALL,76,2,2013,Autumn
517,3803,Round Goby,910,ALL,104,14,2013,Autumn
517,3804,Alewife,106,ALL,123,16,2013,Autumn
517,3805,Alewife,106,ALL,125,16,2013,Autumn
517,3806,Alewife,106,ALL,117,12,2013,Autumn
517,3807,Alewife,106,ALL,127,18,2013,Autumn
517,3808,Gizzard Shad,108,S,102,8,2013,Autumn
517,3809,Gizzard Shad,108,S,114,10,2013,Autumn
517,3810,Gizzard Shad,108,S,105,10,2013,Autumn
517,3811,Gizzard Shad,108,S,104,10,2013,Autumn
517,3812,Gizzard Shad,108,S,117,12,2013,Autumn
517,3813,Gizzard Shad,108,S,97,6,2013,Autumn
517,3814,Gizzard Shad,108,S,92,4,2013,Autumn
517,3815,Gizzard Shad,108,S,104,8,2013,Autumn
517,3816,Gizzard Shad,108,S,98,6,2013,Autumn
517,3817,Yellow Perch,801,XS,91,4,2013,Autumn
517,3818,Yellow Perch,801,XS,80,2,2013,Autumn
517,3819,Yellow Perch,801,XS,95,6,2013,Autumn
517,3820,Yellow Perch,801,XS,85,4,2013,Autumn
517,3821,Yellow Perch,801,XS,84,4,2013,Autumn
517,3822,Trout Perch,131,ALL,105,8,2013,Autumn
517,3823,Trout Perch,131,ALL,115,12,2013,Autumn
517,3824,Trout Perch,131,ALL,105,6,2013,Autumn
517,3825,Trout Perch,131,ALL,113,10,2013,Autumn
517,3826,Trout Perch,131,ALL,108,8,2013,Autumn
