serial,species,life_stage,NperHA,KgperHA,year,season
504,Yellow Perch,YOY,0.001275555,9.55E-05,2015,Autumn
505,Channel Catfish,Age_1,0,0,2015,Autumn
505,Channel Catfish,Age_2+,0,0,2015,Autumn
505,Channel Catfish,ALL,0,0,2015,Autumn
505,Channel Catfish,YAO,1.449424174,2.08717081,2015,Autumn
505,Channel Catfish,YOY,0,0,2015,Autumn
505,Common Carp,Age_1,0,0,2015,Autumn
505,Common Carp,Age_2+,0,0,2015,Autumn
505,Common Carp,ALL,0,0,2015,Autumn
505,Common Carp,YAO,5.797696696,35.88774255,2015,Autumn
505,Common Carp,YOY,3.03E-61,1.88E-60,2015,Autumn
505,Emerald Shiner,Age_1,0,0,2015,Autumn
505,Emerald Shiner,Age_2+,0,0,2015,Autumn
505,Emerald Shiner,ALL,0,0,2015,Autumn
505,Emerald Shiner,YAO,0.06352598,0.000150874,2015,Autumn
505,Emerald Shiner,YOY,23.1272608,0.054927244,2015,Autumn
505,Freshwater Drum,Age_1,0,0,2015,Autumn
505,Freshwater Drum,Age_2+,0,0,2015,Autumn
505,Freshwater Drum,ALL,0,0,2015,Autumn
505,Freshwater Drum,YAO,32.49202609,32.77145751,2015,Autumn
505,Freshwater Drum,YOY,2.29E-05,2.31E-05,2015,Autumn
505,Gizzard Shad,Age_1,0,0,2015,Autumn
505,Gizzard Shad,Age_2+,0,0,2015,Autumn
505,Gizzard Shad,ALL,0,0,2015,Autumn
505,Gizzard Shad,YAO,0.429337856,0.012558132,2015,Autumn
505,Gizzard Shad,YOY,2.469510492,0.072233182,2015,Autumn
505,Goldfish,Age_1,0,0,2015,Autumn
505,Goldfish,Age_2+,0,0,2015,Autumn
505,Goldfish,ALL,1.449424174,3.390203143,2015,Autumn
505,Goldfish,YAO,0,0,2015,Autumn
505,Goldfish,YOY,0,0,2015,Autumn
505,Quillback,Age_1,0,0,2015,Autumn
505,Quillback,Age_2+,0,0,2015,Autumn
505,Quillback,ALL,0,0,2015,Autumn
505,Quillback,YAO,5.797696696,13.55211603,2015,Autumn
505,Quillback,YOY,1.31E-21,3.05E-21,2015,Autumn
505,Rainbow Smelt,Age_1,0,0,2015,Autumn
505,Rainbow Smelt,Age_2+,0,0,2015,Autumn
505,Rainbow Smelt,ALL,0,0,2015,Autumn
505,Rainbow Smelt,YAO,0,0,2015,Autumn
505,Rainbow Smelt,YOY,1.449424174,0.000724712,2015,Autumn
505,Spottail Shiner,Age_1,0,0,2015,Autumn
505,Spottail Shiner,Age_2+,0,0,2015,Autumn
505,Spottail Shiner,ALL,0,0,2015,Autumn
505,Spottail Shiner,YAO,0,0,2015,Autumn
505,Spottail Shiner,YOY,4.348272522,0.007971833,2015,Autumn
505,Trout Perch,Age_1,0,0,2015,Autumn
505,Trout Perch,Age_2+,0,0,2015,Autumn
505,Trout Perch,ALL,0,0,2015,Autumn
505,Trout Perch,YAO,1.465881092,0.007818032,2015,Autumn
505,Trout Perch,YOY,2.88239143,0.015372754,2015,Autumn
505,Walleye,Age_1,27.52869146,5.876651164,2015,Autumn
505,Walleye,Age_2+,6.37E-07,1.36E-07,2015,Autumn
505,Walleye,ALL,0,0,2015,Autumn
505,Walleye,YAO,0,0,2015,Autumn
505,Walleye,YOY,28.99885068,0.938541166,2015,Autumn
505,White Bass,Age_1,0.114585959,0.063404231,2015,Autumn
505,White Bass,Age_2+,4.233669085,2.342630227,2015,Autumn
505,White Bass,ALL,0,0,2015,Autumn
505,White Bass,YAO,0,0,2015,Autumn
505,White Bass,YOY,1.449441651,0.049290093,2015,Autumn
505,White Perch,Age_1,2.716493352,0.125637776,2015,Autumn
505,White Perch,Age_2+,0.154969059,0.007167319,2015,Autumn
505,White Perch,ALL,0,0,2015,Autumn
505,White Perch,YAO,0,0,2015,Autumn
505,White Perch,YOY,68.42208914,0.438992742,2015,Autumn
505,Yellow Perch,Age_1,27.9423109,1.06848891,2015,Autumn
505,Yellow Perch,Age_2+,1.046174728,0.069309076,2015,Autumn
505,Yellow Perch,ALL,0,0,2015,Autumn
505,Yellow Perch,YAO,0,0,2015,Autumn
505,Yellow Perch,YOY,18.84251211,0.086965441,2015,Autumn
506,Emerald Shiner,Age_1,0,0,2015,Autumn
506,Emerald Shiner,Age_2+,0,0,2015,Autumn
506,Emerald Shiner,ALL,0,0,2015,Autumn
506,Emerald Shiner,YAO,7.658388956,0.035994428,2015,Autumn
506,Emerald Shiner,YOY,0.013416031,6.31E-05,2015,Autumn
506,Freshwater Drum,Age_1,0,0,2015,Autumn
506,Freshwater Drum,Age_2+,0,0,2015,Autumn
506,Freshwater Drum,ALL,0,0,2015,Autumn
506,Freshwater Drum,YAO,6.137432325,8.303945936,2015,Autumn
506,Freshwater Drum,YOY,1.17E-05,1.58E-05,2015,Autumn
506,Gizzard Shad,Age_1,0,0,2015,Autumn
506,Gizzard Shad,Age_2+,0,0,2015,Autumn
506,Gizzard Shad,ALL,0,0,2015,Autumn
506,Gizzard Shad,YAO,0,0,2015,Autumn
506,Gizzard Shad,YOY,50.45187008,0.8929981,2015,Autumn
506,Round Goby,Age_1,0,0,2015,Autumn
506,Round Goby,Age_2+,0,0,2015,Autumn
506,Round Goby,ALL,7.671804986,0.048332371,2015,Autumn
506,Round Goby,YAO,0,0,2015,Autumn
506,Round Goby,YOY,0,0,2015,Autumn
506,Smallmouth Bass,Age_1,0,0,2015,Autumn
506,Smallmouth Bass,Age_2+,1.534360997,0.662843951,2015,Autumn
506,Smallmouth Bass,ALL,0,0,2015,Autumn
506,Smallmouth Bass,YAO,0,0,2015,Autumn
506,Smallmouth Bass,YOY,0,0,2015,Autumn
506,Spottail Shiner,Age_1,0,0,2015,Autumn
506,Spottail Shiner,Age_2+,0,0,2015,Autumn
506,Spottail Shiner,ALL,0,0,2015,Autumn
506,Spottail Shiner,YAO,0,0,2015,Autumn
506,Spottail Shiner,YOY,279.2537015,0.088992938,2015,Autumn
506,Trout Perch,Age_1,0,0,2015,Autumn
506,Trout Perch,Age_2+,0,0,2015,Autumn
506,Trout Perch,ALL,0,0,2015,Autumn
506,Trout Perch,YAO,4.580613897,0.051913624,2015,Autumn
506,Trout Perch,YOY,33.26695737,0.080041422,2015,Autumn
506,Walleye,Age_1,0,0,2015,Autumn
506,Walleye,Age_2+,0,0,2015,Autumn
506,Walleye,ALL,0,0,2015,Autumn
506,Walleye,YAO,0,0,2015,Autumn
506,Walleye,YOY,26.08413695,0.696599893,2015,Autumn
506,White Bass,Age_1,0,0,2015,Autumn
506,White Bass,Age_2+,0,0,2015,Autumn
506,White Bass,ALL,0,0,2015,Autumn
506,White Bass,YAO,0,0,2015,Autumn
506,White Bass,YOY,3.068721994,0.035904047,2015,Autumn
506,White Perch,Age_1,7.671805029,0.308406561,2015,Autumn
506,White Perch,Age_2+,1.534360998,0.350601488,2015,Autumn
506,White Perch,ALL,0,0,2015,Autumn
506,White Perch,YAO,0,0,2015,Autumn
506,White Perch,YOY,84.75517885,0.533957627,2015,Autumn
506,Yellow Perch,Age_1,104.3443792,3.544254691,2015,Autumn
506,Yellow Perch,Age_2+,15.63456021,1.301360885,2015,Autumn
506,Yellow Perch,ALL,0,0,2015,Autumn
506,Yellow Perch,YAO,0,0,2015,Autumn
506,Yellow Perch,YOY,102.5034051,0.432586255,2015,Autumn
507,Emerald Shiner,Age_1,0,0,2015,Autumn
507,Emerald Shiner,Age_2+,0,0,2015,Autumn
507,Emerald Shiner,ALL,0,0,2015,Autumn
507,Emerald Shiner,YAO,1.16E-11,2.60E-14,2015,Autumn
507,Emerald Shiner,YOY,2.828854314,0.006364922,2015,Autumn
507,Gizzard Shad,Age_1,0,0,2015,Autumn
507,Gizzard Shad,Age_2+,0,0,2015,Autumn
507,Gizzard Shad,ALL,0,0,2015,Autumn
507,Gizzard Shad,YAO,0,0,2015,Autumn
507,Gizzard Shad,YOY,107.7923902,2.087694484,2015,Autumn
507,Round Goby,Age_1,0,0,2015,Autumn
507,Round Goby,Age_2+,0,0,2015,Autumn
507,Round Goby,ALL,2.828854314,0.031117397,2015,Autumn
507,Round Goby,YAO,0,0,2015,Autumn
507,Round Goby,YOY,0,0,2015,Autumn
507,Smallmouth Bass,Age_1,0,0,2015,Autumn
507,Smallmouth Bass,Age_2+,0,0,2015,Autumn
507,Smallmouth Bass,ALL,0,0,2015,Autumn
507,Smallmouth Bass,YAO,0,0,2015,Autumn
507,Smallmouth Bass,YOY,1.414427157,0.026166902,2015,Autumn
507,Spottail Shiner,Age_1,0,0,2015,Autumn
507,Spottail Shiner,Age_2+,0,0,2015,Autumn
507,Spottail Shiner,ALL,0,0,2015,Autumn
507,Spottail Shiner,YAO,0,0,2015,Autumn
507,Spottail Shiner,YOY,73.07873645,0.021923621,2015,Autumn
507,Trout Perch,Age_1,0,0,2015,Autumn
507,Trout Perch,Age_2+,0,0,2015,Autumn
507,Trout Perch,ALL,0,0,2015,Autumn
507,Trout Perch,YAO,1.414427157,0.014851485,2015,Autumn
507,Trout Perch,YOY,5.657708628,0.018387553,2015,Autumn
507,Walleye,Age_1,0,0,2015,Autumn
507,Walleye,Age_2+,0,0,2015,Autumn
507,Walleye,ALL,0,0,2015,Autumn
507,Walleye,YAO,0,0,2015,Autumn
507,Walleye,YOY,7.072135785,0.205799151,2015,Autumn
507,White Bass,Age_1,1.55E-09,3.09E-11,2015,Autumn
507,White Bass,Age_2+,0,0,2015,Autumn
507,White Bass,ALL,0,0,2015,Autumn
507,White Bass,YAO,0,0,2015,Autumn
507,White Bass,YOY,1.414427155,0.028288543,2015,Autumn
507,White Perch,Age_1,8.470147514,0.345158511,2015,Autumn
507,White Perch,Age_2+,0.007229402,0.000294598,2015,Autumn
507,White Perch,ALL,0,0,2015,Autumn
507,White Perch,YAO,0,0,2015,Autumn
507,White Perch,YOY,0.009186026,0.000374331,2015,Autumn
507,Yellow Perch,Age_1,1.414427157,0.068599717,2015,Autumn
507,Yellow Perch,Age_2+,0,0,2015,Autumn
507,Yellow Perch,ALL,0,0,2015,Autumn
507,Yellow Perch,YAO,0,0,2015,Autumn
507,Yellow Perch,YOY,0,0,2015,Autumn
508,Channel Catfish,Age_1,0,0,2015,Autumn
508,Channel Catfish,Age_2+,0,0,2015,Autumn
508,Channel Catfish,ALL,0,0,2015,Autumn
508,Channel Catfish,YAO,5.604386943,2.283787679,2015,Autumn
508,Channel Catfish,YOY,0.000270394,0.000110186,2015,Autumn
508,Emerald Shiner,Age_1,0,0,2015,Autumn
508,Emerald Shiner,Age_2+,0,0,2015,Autumn
508,Emerald Shiner,ALL,0,0,2015,Autumn
508,Emerald Shiner,YAO,2.21E-06,2.43E-09,2015,Autumn
508,Emerald Shiner,YOY,58.59414268,0.064453557,2015,Autumn
508,Freshwater Drum,Age_1,0,0,2015,Autumn
508,Freshwater Drum,Age_2+,0,0,2015,Autumn
508,Freshwater Drum,ALL,0,0,2015,Autumn
508,Freshwater Drum,YAO,2.802328669,4.075987049,2015,Autumn
508,Freshwater Drum,YOY,1.401164334,0.003502911,2015,Autumn
508,Gizzard Shad,Age_1,0,0,2015,Autumn
508,Gizzard Shad,Age_2+,0,0,2015,Autumn
508,Gizzard Shad,ALL,0,0,2015,Autumn
508,Gizzard Shad,YAO,0.000779441,2.28E-05,2015,Autumn
508,Gizzard Shad,YOY,364.2721161,5.552090837,2015,Autumn
508,Rainbow Smelt,Age_1,0,0,2015,Autumn
508,Rainbow Smelt,Age_2+,0,0,2015,Autumn
508,Rainbow Smelt,ALL,0,0,2015,Autumn
508,Rainbow Smelt,YAO,0,0,2015,Autumn
508,Rainbow Smelt,YOY,4.203493003,0.001401164,2015,Autumn
508,Trout Perch,Age_1,0,0,2015,Autumn
508,Trout Perch,Age_2+,0,0,2015,Autumn
508,Trout Perch,ALL,0,0,2015,Autumn
508,Trout Perch,YAO,9.054650884,0.060666161,2015,Autumn
508,Trout Perch,YOY,8.093927536,0.054229314,2015,Autumn
508,Walleye,Age_1,14.00591622,3.005689873,2015,Autumn
508,Walleye,Age_2+,4.203576088,3.780338953,2015,Autumn
508,Walleye,ALL,0,0,2015,Autumn
508,Walleye,YAO,0,0,2015,Autumn
508,Walleye,YOY,28.02893072,0.920375013,2015,Autumn
508,White Bass,Age_1,0.327953275,0.168076054,2015,Autumn
508,White Bass,Age_2+,2.370446105,1.214853631,2015,Autumn
508,White Bass,ALL,0,0,2015,Autumn
508,White Bass,YAO,0,0,2015,Autumn
508,White Bass,YOY,0.103929283,0.053263757,2015,Autumn
508,White Perch,Age_1,31.48387719,1.438609418,2015,Autumn
508,White Perch,Age_2+,8.039292716,1.542355747,2015,Autumn
508,White Perch,ALL,0,0,2015,Autumn
508,White Perch,YAO,0,0,2015,Autumn
508,White Perch,YOY,228.6600348,1.006748531,2015,Autumn
508,White Sucker,Age_1,0,0,2015,Autumn
508,White Sucker,Age_2+,0,0,2015,Autumn
508,White Sucker,ALL,0,0,2015,Autumn
508,White Sucker,YAO,1.401164334,0.343285262,2015,Autumn
508,White Sucker,YOY,0,0,2015,Autumn
508,Yellow Perch,Age_1,30.96445095,1.113779975,2015,Autumn
508,Yellow Perch,Age_2+,6.866973585,0.44711628,2015,Autumn
508,Yellow Perch,ALL,0,0,2015,Autumn
508,Yellow Perch,YAO,0,0,2015,Autumn
508,Yellow Perch,YOY,16.8139845,0.075663687,2015,Autumn
509,Channel Catfish,Age_1,0,0,2015,Autumn
509,Channel Catfish,Age_2+,0,0,2015,Autumn
509,Channel Catfish,ALL,0,0,2015,Autumn
509,Channel Catfish,YAO,1.313447264,1.304909857,2015,Autumn
509,Channel Catfish,YOY,0,0,2015,Autumn
509,Freshwater Drum,Age_1,0,0,2015,Autumn
509,Freshwater Drum,Age_2+,0,0,2015,Autumn
509,Freshwater Drum,ALL,0,0,2015,Autumn
509,Freshwater Drum,YAO,9.193622754,10.28867163,2015,Autumn
509,Freshwater Drum,YOY,0.000505144,0.000874236,2015,Autumn
509,Gizzard Shad,Age_1,0,0,2015,Autumn
509,Gizzard Shad,Age_2+,0,0,2015,Autumn
509,Gizzard Shad,ALL,0,0,2015,Autumn
509,Gizzard Shad,YAO,0.102397329,0.002785207,2015,Autumn
509,Gizzard Shad,YOY,26.39582019,0.501578542,2015,Autumn
509,Rainbow Smelt,Age_1,0,0,2015,Autumn
509,Rainbow Smelt,Age_2+,0,0,2015,Autumn
509,Rainbow Smelt,ALL,0,0,2015,Autumn
509,Rainbow Smelt,YAO,0,0,2015,Autumn
509,Rainbow Smelt,YOY,1.313447264,0.000656724,2015,Autumn
509,Spottail Shiner,Age_1,0,0,2015,Autumn
509,Spottail Shiner,Age_2+,0,0,2015,Autumn
509,Spottail Shiner,ALL,0,0,2015,Autumn
509,Spottail Shiner,YAO,0.32106398,0.000224745,2015,Autumn
509,Spottail Shiner,YOY,52.21682657,0.036551779,2015,Autumn
509,Trout Perch,Age_1,0,0,2015,Autumn
509,Trout Perch,Age_2+,0,0,2015,Autumn
509,Trout Perch,ALL,0,0,2015,Autumn
509,Trout Perch,YAO,0,0,2015,Autumn
509,Trout Perch,YOY,1.313447264,0.001970171,2015,Autumn
509,Walleye,Age_1,14.44791963,2.781881251,2015,Autumn
509,Walleye,Age_2+,2.16E-10,4.15E-11,2015,Autumn
509,Walleye,ALL,0,0,2015,Autumn
509,Walleye,YAO,0,0,2015,Autumn
509,Walleye,YOY,99.82199233,0.338869447,2015,Autumn
509,White Bass,Age_1,0,0,2015,Autumn
509,White Bass,Age_2+,0,0,2015,Autumn
509,White Bass,ALL,0,0,2015,Autumn
509,White Bass,YAO,0,0,2015,Autumn
509,White Bass,YOY,1.313447264,0.010507578,2015,Autumn
509,White Perch,Age_1,0,0,2015,Autumn
509,White Perch,Age_2+,0,0,2015,Autumn
509,White Perch,ALL,0,0,2015,Autumn
509,White Perch,YAO,0,0,2015,Autumn
509,White Perch,YOY,9.194130847,0.032836182,2015,Autumn
509,White Sucker,Age_1,0,0,2015,Autumn
509,White Sucker,Age_2+,0,0,2015,Autumn
509,White Sucker,ALL,0,0,2015,Autumn
509,White Sucker,YAO,1.313447264,0.212778457,2015,Autumn
509,White Sucker,YOY,0,0,2015,Autumn
509,Yellow Perch,Age_1,22.65773428,0.689303879,2015,Autumn
509,Yellow Perch,Age_2+,1.372995696,0.09852008,2015,Autumn
509,Yellow Perch,ALL,0,0,2015,Autumn
509,Yellow Perch,YAO,0,0,2015,Autumn
509,Yellow Perch,YOY,19.31302973,0.120424824,2015,Autumn
510,Channel Catfish,Age_1,0,0,2015,Autumn
510,Channel Catfish,Age_2+,0,0,2015,Autumn
510,Channel Catfish,ALL,0,0,2015,Autumn
510,Channel Catfish,YAO,1.372167633,1.7042322,2015,Autumn
510,Channel Catfish,YOY,0,0,2015,Autumn
510,Emerald Shiner,Age_1,0,0,2015,Autumn
510,Emerald Shiner,Age_2+,0,0,2015,Autumn
510,Emerald Shiner,ALL,0,0,2015,Autumn
510,Emerald Shiner,YAO,0,0,2015,Autumn
510,Emerald Shiner,YOY,1.372167633,0.001372168,2015,Autumn
510,Freshwater Drum,Age_1,0,0,2015,Autumn
510,Freshwater Drum,Age_2+,0,0,2015,Autumn
510,Freshwater Drum,ALL,0,0,2015,Autumn
510,Freshwater Drum,YAO,5.488670531,9.384254441,2015,Autumn
510,Freshwater Drum,YOY,1.12E-15,1.91E-15,2015,Autumn
510,Gizzard Shad,Age_1,0,0,2015,Autumn
510,Gizzard Shad,Age_2+,0,0,2015,Autumn
510,Gizzard Shad,ALL,0,0,2015,Autumn
510,Gizzard Shad,YAO,0.000800782,2.38E-05,2015,Autumn
510,Gizzard Shad,YOY,46.90471976,1.538176135,2015,Autumn
510,Smallmouth Bass,Age_1,0,0,2015,Autumn
510,Smallmouth Bass,Age_2+,1.372167633,1.606122214,2015,Autumn
510,Smallmouth Bass,ALL,0,0,2015,Autumn
510,Smallmouth Bass,YAO,0,0,2015,Autumn
510,Smallmouth Bass,YOY,0,0,2015,Autumn
510,Walleye,Age_1,2.744335266,0.378032183,2015,Autumn
510,Walleye,Age_2+,0,0,2015,Autumn
510,Walleye,ALL,0,0,2015,Autumn
510,Walleye,YAO,0,0,2015,Autumn
510,Walleye,YOY,8.233005797,0.218860737,2015,Autumn
510,White Perch,Age_1,2.744335266,0.104970824,2015,Autumn
510,White Perch,Age_2+,0,0,2015,Autumn
510,White Perch,ALL,0,0,2015,Autumn
510,White Perch,YAO,0,0,2015,Autumn
510,White Perch,YOY,1.372167633,0.011663425,2015,Autumn
510,Yellow Perch,Age_1,75.37153594,2.446806978,2015,Autumn
510,Yellow Perch,Age_2+,3.644958831,0.28570383,2015,Autumn
510,Yellow Perch,ALL,0,0,2015,Autumn
510,Yellow Perch,YAO,0,0,2015,Autumn
510,Yellow Perch,YOY,19.77957479,0.106504025,2015,Autumn
511,Emerald Shiner,Age_1,0,0,2015,Autumn
511,Emerald Shiner,Age_2+,0,0,2015,Autumn
511,Emerald Shiner,ALL,0,0,2015,Autumn
511,Emerald Shiner,YAO,0.015714855,2.69E-05,2015,Autumn
511,Emerald Shiner,YOY,10.81426096,0.018538733,2015,Autumn
511,Gizzard Shad,Age_1,0,0,2015,Autumn
511,Gizzard Shad,Age_2+,0,0,2015,Autumn
511,Gizzard Shad,ALL,0,0,2015,Autumn
511,Gizzard Shad,YAO,0.012677454,0.000164807,2015,Autumn
511,Gizzard Shad,YOY,3.081601349,0.040060818,2015,Autumn
511,Mimic Shiner,Age_1,0,0,2015,Autumn
511,Mimic Shiner,Age_2+,0,0,2015,Autumn
511,Mimic Shiner,ALL,0,0,2015,Autumn
511,Mimic Shiner,YAO,0.631489683,0.000260025,2015,Autumn
511,Mimic Shiner,YOY,25.66988015,0.010569951,2015,Autumn
511,Muskelunge,Age_1,0,0,2015,Autumn
511,Muskelunge,Age_2+,0,0,2015,Autumn
511,Muskelunge,ALL,1.547139402,0.835455277,2015,Autumn
511,Muskelunge,YAO,0,0,2015,Autumn
511,Muskelunge,YOY,0,0,2015,Autumn
511,Round Goby,Age_1,0,0,2015,Autumn
511,Round Goby,Age_2+,0,0,2015,Autumn
511,Round Goby,ALL,4.641418205,0.046414182,2015,Autumn
511,Round Goby,YAO,0,0,2015,Autumn
511,Round Goby,YOY,0,0,2015,Autumn
511,Spottail Shiner,Age_1,0,0,2015,Autumn
511,Spottail Shiner,Age_2+,0,0,2015,Autumn
511,Spottail Shiner,ALL,0,0,2015,Autumn
511,Spottail Shiner,YAO,96.40555665,1.06042436,2015,Autumn
511,Spottail Shiner,YOY,69.98225356,0.171098604,2015,Autumn
511,Trout Perch,Age_1,0,0,2015,Autumn
511,Trout Perch,Age_2+,0,0,2015,Autumn
511,Trout Perch,ALL,0,0,2015,Autumn
511,Trout Perch,YAO,30.46847994,0.240700991,2015,Autumn
511,Trout Perch,YOY,91.56565273,0.211063714,2015,Autumn
511,Walleye,Age_1,6.167360575,1.136336186,2015,Autumn
511,Walleye,Age_2+,2.67E-06,4.92E-07,2015,Autumn
511,Walleye,ALL,0,0,2015,Autumn
511,Walleye,YAO,0,0,2015,Autumn
511,Walleye,YOY,112.9623707,3.494251551,2015,Autumn
511,White Perch,Age_1,19.45165777,0.95764072,2015,Autumn
511,White Perch,Age_2+,2.728859757,0.464025624,2015,Autumn
511,White Perch,ALL,0,0,2015,Autumn
511,White Perch,YAO,0,0,2015,Autumn
511,White Perch,YOY,107.9368018,0.485956538,2015,Autumn
511,Yellow Perch,Age_1,8.895420698,0.235728649,2015,Autumn
511,Yellow Perch,Age_2+,1.552769626,0.21056016,2015,Autumn
511,Yellow Perch,ALL,0,0,2015,Autumn
511,Yellow Perch,YAO,0,0,2015,Autumn
511,Yellow Perch,YOY,40.60740993,0.161736977,2015,Autumn
512,Channel Catfish,Age_1,0,0,2015,Autumn
512,Channel Catfish,Age_2+,0,0,2015,Autumn
512,Channel Catfish,ALL,0,0,2015,Autumn
512,Channel Catfish,YAO,11.31509702,5.093170355,2015,Autumn
512,Channel Catfish,YOY,0.154541463,0.023722115,2015,Autumn
512,Emerald Shiner,Age_1,0,0,2015,Autumn
512,Emerald Shiner,Age_2+,0,0,2015,Autumn
512,Emerald Shiner,ALL,0,0,2015,Autumn
512,Emerald Shiner,YAO,2.867405238,0.017204431,2015,Autumn
512,Emerald Shiner,YOY,4.38E-06,2.63E-08,2015,Autumn
512,Freshwater Drum,Age_1,0,0,2015,Autumn
512,Freshwater Drum,Age_2+,0,0,2015,Autumn
512,Freshwater Drum,ALL,0,0,2015,Autumn
512,Freshwater Drum,YAO,7.168524054,2.032993422,2015,Autumn
512,Freshwater Drum,YOY,4.301114432,0.081721174,2015,Autumn
512,Gizzard Shad,Age_1,0,0,2015,Autumn
512,Gizzard Shad,Age_2+,0,0,2015,Autumn
512,Gizzard Shad,ALL,0,0,2015,Autumn
512,Gizzard Shad,YAO,0.300141329,0.01176554,2015,Autumn
512,Gizzard Shad,YOY,39.96400657,0.961003174,2015,Autumn
512,Quillback,Age_1,0,0,2015,Autumn
512,Quillback,Age_2+,0,0,2015,Autumn
512,Quillback,ALL,0,0,2015,Autumn
512,Quillback,YAO,1.433704811,1.486751889,2015,Autumn
512,Quillback,YOY,0,0,2015,Autumn
512,Spottail Shiner,Age_1,0,0,2015,Autumn
512,Spottail Shiner,Age_2+,0,0,2015,Autumn
512,Spottail Shiner,ALL,0,0,2015,Autumn
512,Spottail Shiner,YAO,7.890635454,0.115774054,2015,Autumn
512,Spottail Shiner,YOY,10.74752709,0.024729018,2015,Autumn
512,Trout Perch,Age_1,0,0,2015,Autumn
512,Trout Perch,Age_2+,0,0,2015,Autumn
512,Trout Perch,ALL,0,0,2015,Autumn
512,Trout Perch,YAO,1.435593013,0.013626332,2015,Autumn
512,Trout Perch,YOY,8.600340663,0.027951107,2015,Autumn
512,Walleye,Age_1,8.606229239,2.173622468,2015,Autumn
512,Walleye,Age_2+,1.29E-05,3.25E-06,2015,Autumn
512,Walleye,ALL,0,0,2015,Autumn
512,Walleye,YAO,0,0,2015,Autumn
512,Walleye,YOY,14.33303486,0.461523723,2015,Autumn
512,White Bass,Age_1,0.350221716,0.179751296,2015,Autumn
512,White Bass,Age_2+,5.384501792,2.763595545,2015,Autumn
512,White Bass,ALL,0,0,2015,Autumn
512,White Bass,YAO,0,0,2015,Autumn
512,White Bass,YOY,9.57E-05,4.91E-05,2015,Autumn
512,White Perch,Age_1,4.55208777,0.227700097,2015,Autumn
512,White Perch,Age_2+,11.67310404,1.968085278,2015,Autumn
512,White Perch,ALL,0,0,2015,Autumn
512,White Perch,YAO,0,0,2015,Autumn
512,White Perch,YOY,198.2487949,0.753345421,2015,Autumn
512,Yellow Perch,Age_1,25.34082094,0.939582909,2015,Autumn
512,Yellow Perch,Age_2+,0.32457562,0.012410244,2015,Autumn
512,Yellow Perch,ALL,0,0,2015,Autumn
512,Yellow Perch,YAO,0,0,2015,Autumn
512,Yellow Perch,YOY,4.442404464,0.027227233,2015,Autumn
513,Channel Catfish,Age_1,0,0,2015,Autumn
513,Channel Catfish,Age_2+,0,0,2015,Autumn
513,Channel Catfish,ALL,0,0,2015,Autumn
513,Channel Catfish,YAO,2.927438662,1.266117221,2015,Autumn
513,Channel Catfish,YOY,3.67E-08,1.59E-08,2015,Autumn
513,Emerald Shiner,Age_1,0,0,2015,Autumn
513,Emerald Shiner,Age_2+,0,0,2015,Autumn
513,Emerald Shiner,ALL,0,0,2015,Autumn
513,Emerald Shiner,YAO,1.463719349,0.008050456,2015,Autumn
513,Emerald Shiner,YOY,1.43E-72,7.84E-75,2015,Autumn
513,Freshwater Drum,Age_1,0,0,2015,Autumn
513,Freshwater Drum,Age_2+,0,0,2015,Autumn
513,Freshwater Drum,ALL,0,0,2015,Autumn
513,Freshwater Drum,YAO,5.854877397,9.397078222,2015,Autumn
513,Freshwater Drum,YOY,1.33E-18,8.97E-19,2015,Autumn
513,Gizzard Shad,Age_1,0,0,2015,Autumn
513,Gizzard Shad,Age_2+,0,0,2015,Autumn
513,Gizzard Shad,ALL,0,0,2015,Autumn
513,Gizzard Shad,YAO,1.22E-05,3.06E-07,2015,Autumn
513,Gizzard Shad,YOY,390.439224,5.936845375,2015,Autumn
513,Logperch,Age_1,0,0,2015,Autumn
513,Logperch,Age_2+,0,0,2015,Autumn
513,Logperch,ALL,0,0,2015,Autumn
513,Logperch,YAO,1.463719349,0.020492071,2015,Autumn
513,Logperch,YOY,0,0,2015,Autumn
513,Quillback,Age_1,0,0,2015,Autumn
513,Quillback,Age_2+,0,0,2015,Autumn
513,Quillback,ALL,0,0,2015,Autumn
513,Quillback,YAO,1.463719349,2.936221015,2015,Autumn
513,Quillback,YOY,0,0,2015,Autumn
513,Rainbow Smelt,Age_1,0,0,2015,Autumn
513,Rainbow Smelt,Age_2+,0,0,2015,Autumn
513,Rainbow Smelt,ALL,0,0,2015,Autumn
513,Rainbow Smelt,YAO,0,0,2015,Autumn
513,Rainbow Smelt,YOY,2.927438698,0.000878232,2015,Autumn
513,Spottail Shiner,Age_1,0,0,2015,Autumn
513,Spottail Shiner,Age_2+,0,0,2015,Autumn
513,Spottail Shiner,ALL,0,0,2015,Autumn
513,Spottail Shiner,YAO,0.005883978,4.71E-06,2015,Autumn
513,Spottail Shiner,YOY,7.312712768,0.00585017,2015,Autumn
513,Trout Perch,Age_1,0,0,2015,Autumn
513,Trout Perch,Age_2+,0,0,2015,Autumn
513,Trout Perch,ALL,0,0,2015,Autumn
513,Trout Perch,YAO,2.98096241,0.028662429,2015,Autumn
513,Trout Perch,YOY,16.21002461,0.046719117,2015,Autumn
513,Walleye,Age_1,38.29013926,9.293557182,2015,Autumn
513,Walleye,Age_2+,4.292184728,5.17279883,2015,Autumn
513,Walleye,ALL,0,0,2015,Autumn
513,Walleye,YAO,0,0,2015,Autumn
