serial,day,month,year,season,species,size,count.final
141,18,6,2015,Spring,Lake Whitefish,XS,1
141,18,6,2015,Spring,Rainbow Smelt,ALL,422.5
141,18,6,2015,Spring,Round Goby,ALL,183.81
141,18,6,2015,Spring,Trout Perch,ALL,1
141,18,6,2015,Spring,Walleye,M,2
141,18,6,2015,Spring,Walleye,S,13
141,18,6,2015,Spring,White Bass,ALL,1
141,18,6,2015,Spring,White Perch,L,17.84
141,18,6,2015,Spring,White Perch,M,43.83
141,18,6,2015,Spring,White Perch,S,6.55
141,18,6,2015,Spring,White Sucker,ALL,7
141,18,6,2015,Spring,White Sucker,S,1
141,18,6,2015,Spring,Yellow Perch,L,3
141,18,6,2015,Spring,Yellow Perch,M,5
141,18,6,2015,Spring,Yellow Perch,S,10
501,15,9,2015,Autumn,Gizzard Shad,L,34.55
501,15,9,2015,Autumn,Gizzard Shad,S,899.25
501,15,9,2015,Autumn,Gizzard Shad,XS,1
501,15,9,2015,Autumn,Rainbow Smelt,XS,12
501,15,9,2015,Autumn,Channel Catfish,M,1
501,15,9,2015,Autumn,Trout Perch,S,1
501,15,9,2015,Autumn,White Perch,L,2
501,15,9,2015,Autumn,White Perch,S,7
501,15,9,2015,Autumn,White Perch,XS,2
501,15,9,2015,Autumn,Emerald Shiner,M,5
501,15,9,2015,Autumn,Rock Bass,ALL,1
501,15,9,2015,Autumn,Yellow Perch,M,1
501,15,9,2015,Autumn,Walleye,M,2
501,15,9,2015,Autumn,Walleye,S,13
501,15,9,2015,Autumn,Round Goby,ALL,10
502,15,9,2015,Autumn,Gizzard Shad,L,15.28
502,15,9,2015,Autumn,Gizzard Shad,S,2
502,15,9,2015,Autumn,Trout Perch,S,2
502,15,9,2015,Autumn,White Perch,M,3
502,15,9,2015,Autumn,White Perch,S,12
502,15,9,2015,Autumn,White Bass,L,1
502,15,9,2015,Autumn,White Bass,S,2
502,15,9,2015,Autumn,Freshwater Drum,ALL,13.38
502,15,9,2015,Autumn,White Sucker,ALL,5
502,15,9,2015,Autumn,Silver Chub,S,1
502,15,9,2015,Autumn,Spottail Shiner,XS,2
502,15,9,2015,Autumn,Yellow Perch,L,1
502,15,9,2015,Autumn,Yellow Perch,M,21
502,15,9,2015,Autumn,Yellow Perch,S,2
502,15,9,2015,Autumn,Walleye,M,5
502,15,9,2015,Autumn,Walleye,S,20
503,15,9,2015,Autumn,Gizzard Shad,ALL,2
503,15,9,2015,Autumn,Channel Catfish,L,2
503,15,9,2015,Autumn,White Perch,L,9.02
503,15,9,2015,Autumn,White Perch,M,69.63
503,15,9,2015,Autumn,White Perch,S,380.73
503,15,9,2015,Autumn,White Bass,S,4
503,15,9,2015,Autumn,Freshwater Drum,L,5
503,15,9,2015,Autumn,Freshwater Drum,M,6
503,15,9,2015,Autumn,Emerald Shiner,S,2
503,15,9,2015,Autumn,Spottail Shiner,L,1
503,15,9,2015,Autumn,Spottail Shiner,M,5
503,15,9,2015,Autumn,Spottail Shiner,S,2
503,15,9,2015,Autumn,Yellow Perch,L,5
503,15,9,2015,Autumn,Yellow Perch,M,78
503,15,9,2015,Autumn,Yellow Perch,S,70
503,15,9,2015,Autumn,Walleye,M,13
503,15,9,2015,Autumn,Walleye,S,61
504,14,9,2015,Autumn,Gizzard Shad,L,42.52
504,14,9,2015,Autumn,Gizzard Shad,M,27.98
504,14,9,2015,Autumn,Gizzard Shad,S,52.31
504,14,9,2015,Autumn,Channel Catfish,M,5
504,14,9,2015,Autumn,Channel Catfish,S,9.88
504,14,9,2015,Autumn,Channel Catfish,XS,2
504,14,9,2015,Autumn,Trout Perch,M,11.43
504,14,9,2015,Autumn,Trout Perch,S,6.52
504,14,9,2015,Autumn,White Perch,L,10.43
504,14,9,2015,Autumn,White Perch,M,48.15
504,14,9,2015,Autumn,White Perch,S,300
504,14,9,2015,Autumn,White Bass,L,1
504,14,9,2015,Autumn,White Bass,S,1
504,14,9,2015,Autumn,White Bass,XS,2
504,14,9,2015,Autumn,Freshwater Drum,M,49.75
504,14,9,2015,Autumn,Freshwater Drum,S,1
504,14,9,2015,Autumn,Freshwater Drum,XS,7.19
504,14,9,2015,Autumn,Common Carp,ALL,1
504,14,9,2015,Autumn,Quillback,ALL,6
504,14,9,2015,Autumn,White Sucker,ALL,1
504,14,9,2015,Autumn,Yellow Perch,L,2
504,14,9,2015,Autumn,Yellow Perch,M,8
504,14,9,2015,Autumn,Walleye,L,1
504,14,9,2015,Autumn,Walleye,M,12
504,14,9,2015,Autumn,Walleye,S,45
505,15,9,2015,Autumn,Gizzard Shad,ALL,2
505,15,9,2015,Autumn,Rainbow Smelt,XS,1
505,15,9,2015,Autumn,Channel Catfish,L,1
505,15,9,2015,Autumn,Trout Perch,ALL,3
505,15,9,2015,Autumn,White Perch,M,2
505,15,9,2015,Autumn,White Perch,S,47.19
505,15,9,2015,Autumn,White Bass,L,3
505,15,9,2015,Autumn,White Bass,S,1
505,15,9,2015,Autumn,Freshwater Drum,ALL,22.42
505,15,9,2015,Autumn,Goldfish,ALL,1
505,15,9,2015,Autumn,Common Carp,ALL,4
505,15,9,2015,Autumn,Quillback,ALL,4
505,15,9,2015,Autumn,Emerald Shiner,ALL,16
505,15,9,2015,Autumn,Spottail Shiner,ALL,3
505,15,9,2015,Autumn,Yellow Perch,L,4
505,15,9,2015,Autumn,Yellow Perch,M,16
505,15,9,2015,Autumn,Yellow Perch,S,13
505,15,9,2015,Autumn,Walleye,M,19
505,15,9,2015,Autumn,Walleye,S,20
506,15,9,2015,Autumn,Gizzard Shad,ALL,32.88
506,15,9,2015,Autumn,Trout Perch,L,3
506,15,9,2015,Autumn,Trout Perch,S,21.67
506,15,9,2015,Autumn,White Perch,L,1
506,15,9,2015,Autumn,White Perch,M,5
506,15,9,2015,Autumn,White Perch,S,55.24
506,15,9,2015,Autumn,White Bass,S,2
506,15,9,2015,Autumn,Freshwater Drum,L,4
506,15,9,2015,Autumn,Emerald Shiner,ALL,5
506,15,9,2015,Autumn,Spottail Shiner,M,2
506,15,9,2015,Autumn,Spottail Shiner,S,180
506,15,9,2015,Autumn,Smallmouth Bass,M,1
506,15,9,2015,Autumn,Yellow Perch,L,19
506,15,9,2015,Autumn,Yellow Perch,M,62
506,15,9,2015,Autumn,Yellow Perch,S,64
506,15,9,2015,Autumn,Walleye,S,17
506,15,9,2015,Autumn,Round Goby,ALL,5
507,15,9,2015,Autumn,Gizzard Shad,L,20.83
507,15,9,2015,Autumn,Gizzard Shad,M,55.38
507,15,9,2015,Autumn,Trout Perch,L,1
507,15,9,2015,Autumn,Trout Perch,S,4
507,15,9,2015,Autumn,White Perch,M,6
507,15,9,2015,Autumn,White Bass,S,1
507,15,9,2015,Autumn,Emerald Shiner,M,2
507,15,9,2015,Autumn,Spottail Shiner,ALL,51.67
507,15,9,2015,Autumn,Smallmouth Bass,S,1
507,15,9,2015,Autumn,Yellow Perch,L,1
507,15,9,2015,Autumn,Walleye,S,5
507,15,9,2015,Autumn,Round Goby,ALL,2
508,14,9,2015,Autumn,Gizzard Shad,L,11.74
508,14,9,2015,Autumn,Gizzard Shad,M,245.24
508,14,9,2015,Autumn,Gizzard Shad,S,3
508,14,9,2015,Autumn,Rainbow Smelt,ALL,3
508,14,9,2015,Autumn,Channel Catfish,M,4
508,14,9,2015,Autumn,Trout Perch,ALL,12.24
508,14,9,2015,Autumn,White Perch,L,6.02
508,14,9,2015,Autumn,White Perch,M,22.2
508,14,9,2015,Autumn,White Perch,S,163.18
508,14,9,2015,Autumn,White Bass,L,2
508,14,9,2015,Autumn,Freshwater Drum,L,2
508,14,9,2015,Autumn,Freshwater Drum,S,1
508,14,9,2015,Autumn,White Sucker,S,1
508,14,9,2015,Autumn,Emerald Shiner,ALL,41.82
508,14,9,2015,Autumn,Yellow Perch,L,9
508,14,9,2015,Autumn,Yellow Perch,M,18
508,14,9,2015,Autumn,Yellow Perch,S,12
508,14,9,2015,Autumn,Walleye,L,3
508,14,9,2015,Autumn,Walleye,M,10
508,14,9,2015,Autumn,Walleye,S,20
509,14,9,2015,Autumn,Gizzard Shad,L,9.12
509,14,9,2015,Autumn,Gizzard Shad,M,11.06
509,14,9,2015,Autumn,Rainbow Smelt,XS,1
509,14,9,2015,Autumn,Channel Catfish,L,1
509,14,9,2015,Autumn,Trout Perch,S,1
509,14,9,2015,Autumn,White Perch,S,5
509,14,9,2015,Autumn,White Perch,XS,2
509,14,9,2015,Autumn,White Bass,S,1
509,14,9,2015,Autumn,Freshwater Drum,L,3
509,14,9,2015,Autumn,Freshwater Drum,M,4
509,14,9,2015,Autumn,White Sucker,S,1
509,14,9,2015,Autumn,Spottail Shiner,ALL,40
509,14,9,2015,Autumn,Yellow Perch,L,2
509,14,9,2015,Autumn,Yellow Perch,M,17
509,14,9,2015,Autumn,Yellow Perch,S,14
509,14,9,2015,Autumn,Walleye,M,11
509,14,9,2015,Autumn,Walleye,S,76
510,15,9,2015,Autumn,Gizzard Shad,L,5
510,15,9,2015,Autumn,Gizzard Shad,M,29.18
510,15,9,2015,Autumn,Channel Catfish,L,1
510,15,9,2015,Autumn,White Perch,M,2
510,15,9,2015,Autumn,White Perch,S,1
510,15,9,2015,Autumn,Freshwater Drum,L,4
510,15,9,2015,Autumn,Emerald Shiner,S,1
510,15,9,2015,Autumn,Smallmouth Bass,ALL,1
510,15,9,2015,Autumn,Yellow Perch,L,5
510,15,9,2015,Autumn,Yellow Perch,M,53
510,15,9,2015,Autumn,Yellow Perch,S,14
510,15,9,2015,Autumn,Walleye,M,2
510,15,9,2015,Autumn,Walleye,S,6
511,15,9,2015,Autumn,Gizzard Shad,ALL,2
511,15,9,2015,Autumn,Trout Perch,L,19.75
511,15,9,2015,Autumn,Trout Perch,M,59.13
511,15,9,2015,Autumn,White Perch,L,2
511,15,9,2015,Autumn,White Perch,M,12.32
511,15,9,2015,Autumn,White Perch,S,69.78
511,15,9,2015,Autumn,Emerald Shiner,ALL,7
511,15,9,2015,Autumn,Spottail Shiner,L,62.55
511,15,9,2015,Autumn,Spottail Shiner,S,45
511,15,9,2015,Autumn,Mimic Shiner,S,17
511,15,9,2015,Autumn,Yellow Perch,L,1
511,15,9,2015,Autumn,Yellow Perch,M,6
511,15,9,2015,Autumn,Yellow Perch,S,26
511,15,9,2015,Autumn,Walleye,M,4
511,15,9,2015,Autumn,Walleye,S,73
511,15,9,2015,Autumn,Round Goby,ALL,3
511,15,9,2015,Autumn,Muskelunge,ALL,1
512,14,9,2015,Autumn,Gizzard Shad,L,11.12
512,14,9,2015,Autumn,Gizzard Shad,M,10.96
512,14,9,2015,Autumn,Gizzard Shad,S,6
512,14,9,2015,Autumn,Channel Catfish,L,1
512,14,9,2015,Autumn,Channel Catfish,M,5
512,14,9,2015,Autumn,Channel Catfish,S,2
512,14,9,2015,Autumn,Trout Perch,L,1
512,14,9,2015,Autumn,Trout Perch,M,6
512,14,9,2015,Autumn,White Perch,L,8.17
512,14,9,2015,Autumn,White Perch,M,3
512,14,9,2015,Autumn,White Perch,S,138.42
512,14,9,2015,Autumn,White Bass,L,4
512,14,9,2015,Autumn,Freshwater Drum,M,5
512,14,9,2015,Autumn,Freshwater Drum,S,3
512,14,9,2015,Autumn,Quillback,ALL,1
512,14,9,2015,Autumn,Emerald Shiner,ALL,2
512,14,9,2015,Autumn,Spottail Shiner,L,5
512,14,9,2015,Autumn,Spottail Shiner,S,8
512,14,9,2015,Autumn,Yellow Perch,M,17
512,14,9,2015,Autumn,Yellow Perch,S,1
512,14,9,2015,Autumn,Yellow Perch,XS,3
512,14,9,2015,Autumn,Walleye,M,6
512,14,9,2015,Autumn,Walleye,S,10
513,14,9,2015,Autumn,Gizzard Shad,L,32.08
513,14,9,2015,Autumn,Gizzard Shad,M,203.68
513,14,9,2015,Autumn,Gizzard Shad,S,30.98
513,14,9,2015,Autumn,Rainbow Smelt,XS,2
513,14,9,2015,Autumn,Channel Catfish,M,2
513,14,9,2015,Autumn,Logperch,L,1
513,14,9,2015,Autumn,Trout Perch,L,2
513,14,9,2015,Autumn,Trout Perch,S,11.11
513,14,9,2015,Autumn,White Perch,L,5
513,14,9,2015,Autumn,White Perch,M,17.23
513,14,9,2015,Autumn,White Perch,S,252.61
513,14,9,2015,Autumn,White Bass,L,5
513,14,9,2015,Autumn,Freshwater Drum,L,1
513,14,9,2015,Autumn,Freshwater Drum,M,3
513,14,9,2015,Autumn,Quillback,ALL,1
513,14,9,2015,Autumn,White Sucker,S,1
513,14,9,2015,Autumn,Emerald Shiner,L,1
513,14,9,2015,Autumn,Spottail Shiner,ALL,5
513,14,9,2015,Autumn,Yellow Perch,L,1
513,14,9,2015,Autumn,Yellow Perch,M,5
513,14,9,2015,Autumn,Yellow Perch,S,23
513,14,9,2015,Autumn,Yellow Perch,XS,26
513,14,9,2015,Autumn,Walleye,L,3
513,14,9,2015,Autumn,Walleye,M,26
513,14,9,2015,Autumn,Walleye,S,57
514,15,9,2015,Autumn,Gizzard Shad,L,45.78
514,15,9,2015,Autumn,Gizzard Shad,M,44.91
514,15,9,2015,Autumn,White Perch,M,2
514,15,9,2015,Autumn,White Perch,S,9.45
514,15,9,2015,Autumn,Freshwater Drum,L,3
514,15,9,2015,Autumn,Emerald Shiner,S,1
514,15,9,2015,Autumn,Spottail Shiner,XS,2
514,15,9,2015,Autumn,Yellow Perch,L,20
514,15,9,2015,Autumn,Yellow Perch,M,72
514,15,9,2015,Autumn,Yellow Perch,S,1
514,15,9,2015,Autumn,Walleye,M,1
514,15,9,2015,Autumn,Walleye,S,60
515,15,9,2015,Autumn,Gizzard Shad,L,46.7
515,15,9,2015,Autumn,Gizzard Shad,M,121.32
515,15,9,2015,Autumn,Gizzard Shad,S,24.92
515,15,9,2015,Autumn,Rainbow Smelt,XS,1
515,15,9,2015,Autumn,Channel Catfish,L,1
515,15,9,2015,Autumn,White Perch,L,1
515,15,9,2015,Autumn,White Perch,M,7
515,15,9,2015,Autumn,White Perch,S,125.86
515,15,9,2015,Autumn,White Bass,S,4
515,15,9,2015,Autumn,Freshwater Drum,L,7
515,15,9,2015,Autumn,Freshwater Drum,M,1
515,15,9,2015,Autumn,Emerald Shiner,S,78.46
515,15,9,2015,Autumn,Spottail Shiner,ALL,3
515,15,9,2015,Autumn,Yellow Perch,L,6
515,15,9,2015,Autumn,Yellow Perch,M,52
515,15,9,2015,Autumn,Yellow Perch,S,875
515,15,9,2015,Autumn,Walleye,M,5
515,15,9,2015,Autumn,Walleye,S,64
516,15,9,2015,Autumn,Gizzard Shad,L,8.88
516,15,9,2015,Autumn,Gizzard Shad,M,75.17
516,15,9,2015,Autumn,Gizzard Shad,S,35.48
516,15,9,2015,Autumn,Rainbow Smelt,XS,5
516,15,9,2015,Autumn,Channel Catfish,ALL,3
516,15,9,2015,Autumn,Trout Perch,ALL,5
516,15,9,2015,Autumn,White Perch,L,6
516,15,9,2015,Autumn,White Perch,M,12.95
516,15,9,2015,Autumn,White Perch,S,449.2
516,15,9,2015,Autumn,White Bass,M,1
516,15,9,2015,Autumn,White Bass,S,3
516,15,9,2015,Autumn,Freshwater Drum,M,11.06
516,15,9,2015,Autumn,Freshwater Drum,S,2
516,15,9,2015,Autumn,Spottail Shiner,S,5
516,15,9,2015,Autumn,Spottail Shiner,XS,6
516,15,9,2015,Autumn,Yellow Perch,L,11
516,15,9,2015,Autumn,Yellow Perch,M,7
516,15,9,2015,Autumn,Yellow Perch,S,17
516,15,9,2015,Autumn,Walleye,M,22
516,15,9,2015,Autumn,Walleye,S,59
516,15,9,2015,Autumn,Round Goby,ALL,2
517,16,9,2015,Autumn,Gizzard Shad,L,9.15
517,16,9,2015,Autumn,Gizzard Shad,M,110.77
517,16,9,2015,Autumn,Gizzard Shad,S,16
517,16,9,2015,Autumn,Rainbow Smelt,S,9
517,16,9,2015,Autumn,Channel Catfish,ALL,3
517,16,9,2015,Autumn,Trout Perch,L,9.11
517,16,9,2015,Autumn,Trout Perch,S,13.33
517,16,9,2015,Autumn,White Perch,M,4
517,16,9,2015,Autumn,White Perch,S,353.78
517,16,9,2015,Autumn,White Perch,XS,1
517,16,9,2015,Autumn,Freshwater Drum,ALL,8.05
517,16,9,2015,Autumn,Quillback,ALL,1
517,16,9,2015,Autumn,White Sucker,ALL,1
517,16,9,2015,Autumn,Silver Chub,ALL,1
517,16,9,2015,Autumn,Emerald Shiner,M,8.78
517,16,9,2015,Autumn,Spottail Shiner,L,7
517,16,9,2015,Autumn,Spottail Shiner,S,75
517,16,9,2015,Autumn,Yellow Perch,L,17
517,16,9,2015,Autumn,Yellow Perch,M,31
517,16,9,2015,Autumn,Yellow Perch,S,49
517,16,9,2015,Autumn,Walleye,M,21
517,16,9,2015,Autumn,Walleye,S,80
518,16,9,2015,Autumn,Gizzard Shad,M,1
518,16,9,2015,Autumn,Rainbow Smelt,S,1
518,16,9,2015,Autumn,White Perch,S,4
518,16,9,2015,Autumn,White Bass,L,1
518,16,9,2015,Autumn,Freshwater Drum,ALL,4
518,16,9,2015,Autumn,Spottail Shiner,XS,6
518,16,9,2015,Autumn,Yellow Perch,S,13
518,16,9,2015,Autumn,Walleye,S,2
518,16,9,2015,Autumn,Round Goby,ALL,1
519,16,9,2015,Autumn,Gizzard Shad,ALL,209.95
519,16,9,2015,Autumn,Trout Perch,ALL,1
519,16,9,2015,Autumn,White Perch,L,6
519,16,9,2015,Autumn,White Perch,M,21.03
519,16,9,2015,Autumn,White Perch,S,758.11
519,16,9,2015,Autumn,White Bass,ALL,2
519,16,9,2015,Autumn,Common Carp,ALL,1
519,16,9,2015,Autumn,Silver Chub,ALL,1
519,16,9,2015,Autumn,Spottail Shiner,ALL,3
519,16,9,2015,Autumn,Yellow Perch,L,20
519,16,9,2015,Autumn,Yellow Perch,M,265
519,16,9,2015,Autumn,Yellow Perch,S,606
519,16,9,2015,Autumn,Walleye,M,10
519,16,9,2015,Autumn,Walleye,S,142
519,16,9,2015,Autumn,Round Goby,ALL,2
520,14,9,2015,Autumn,Gizzard Shad,L,2
520,14,9,2015,Autumn,Gizzard Shad,M,22.86
520,14,9,2015,Autumn,Rainbow Smelt,XS,4
520,14,9,2015,Autumn,Channel Catfish,L,1
520,14,9,2015,Autumn,White Perch,L,1
520,14,9,2015,Autumn,White Perch,S,3
520,14,9,2015,Autumn,White Bass,L,3
520,14,9,2015,Autumn,Freshwater Drum,L,1
520,14,9,2015,Autumn,White Sucker,ALL,1
520,14,9,2015,Autumn,Yellow Perch,M,5
520,14,9,2015,Autumn,Walleye,M,1
520,14,9,2015,Autumn,Walleye,S,2
520,14,9,2015,Autumn,Walleye,XS,6
521,16,9,2015,Autumn,Channel Catfish,ALL,3
521,16,9,2015,Autumn,Gizzard Shad,ALL,75.9
521,16,9,2015,Autumn,Gizzard Shad,S,3
521,16,9,2015,Autumn,Rainbow Smelt,XS,3
521,16,9,2015,Autumn,White Perch,L,7.31
521,16,9,2015,Autumn,White Perch,M,2
521,16,9,2015,Autumn,White Perch,S,8
521,16,9,2015,Autumn,White Bass,L,10.61
521,16,9,2015,Autumn,Freshwater Drum,L,7.12
521,16,9,2015,Autumn,Freshwater Drum,M,9.17
521,16,9,2015,Autumn,Goldfish,ALL,1
521,16,9,2015,Autumn,Quillback,ALL,3
521,16,9,2015,Autumn,Emerald Shiner,ALL,2
521,16,9,2015,Autumn,Yellow Perch,L,1
521,16,9,2015,Autumn,Yellow Perch,M,9
521,16,9,2015,Autumn,Yellow Perch,S,3
521,16,9,2015,Autumn,Walleye,L,5
521,16,9,2015,Autumn,Walleye,M,3
521,16,9,2015,Autumn,Walleye,S,22
521,16,9,2015,Autumn,Round Goby,ALL,5
522,16,9,2015,Autumn,Channel Catfish,L,4
522,16,9,2015,Autumn,Gizzard Shad,L,14.72
522,16,9,2015,Autumn,Gizzard Shad,M,162.06
522,16,9,2015,Autumn,Gizzard Shad,S,12.86
522,16,9,2015,Autumn,Rainbow Smelt,XS,9.29
522,16,9,2015,Autumn,Trout Perch,ALL,4
522,16,9,2015,Autumn,White Perch,L,7
522,16,9,2015,Autumn,White Perch,M,8.01
522,16,9,2015,Autumn,White Perch,S,40.36
522,16,9,2015,Autumn,White Perch,XS,1
522,16,9,2015,Autumn,Freshwater Drum,ALL,4
522,16,9,2015,Autumn,Quillback,ALL,1
522,16,9,2015,Autumn,White Sucker,ALL,1
522,16,9,2015,Autumn,Emerald Shiner,ALL,13.75
522,16,9,2015,Autumn,Spottail Shiner,S,2
522,16,9,2015,Autumn,Spottail Shiner,XS,7
522,16,9,2015,Autumn,Yellow Perch,L,1
522,16,9,2015,Autumn,Yellow Perch,M,9
522,16,9,2015,Autumn,Yellow Perch,S,4
522,16,9,2015,Autumn,Walleye,L,3
522,16,9,2015,Autumn,Walleye,M,11
522,16,9,2015,Autumn,Walleye,S,20
522,16,9,2015,Autumn,Round Goby,ALL,29.38
523,16,9,2015,Autumn,Gizzard Shad,L,5
523,16,9,2015,Autumn,Gizzard Shad,M,720.3
523,16,9,2015,Autumn,Rainbow Smelt,S,2
523,16,9,2015,Autumn,Channel Catfish,L,1
523,16,9,2015,Autumn,White Perch,M,2
523,16,9,2015,Autumn,White Perch,S,17.74
523,16,9,2015,Autumn,White Perch,XS,2
523,16,9,2015,Autumn,White Bass,S,1
523,16,9,2015,Autumn,Freshwater Drum,L,3
523,16,9,2015,Autumn,White Sucker,ALL,2
523,16,9,2015,Autumn,Spottail Shiner,S,2
523,16,9,2015,Autumn,Spottail Shiner,XS,2
523,16,9,2015,Autumn,Yellow Perch,L,5
523,16,9,2015,Autumn,Yellow Perch,M,86
523,16,9,2015,Autumn,Yellow Perch,S,20
523,16,9,2015,Autumn,Walleye,L,1
523,16,9,2015,Autumn,Walleye,M,3
523,16,9,2015,Autumn,Walleye,S,42
524,16,9,2015,Autumn,Gizzard Shad,M,105.87
524,16,9,2015,Autumn,Gizzard Shad,S,6
524,16,9,2015,Autumn,Rainbow Smelt,XS,7
524,16,9,2015,Autumn,Channel Catfish,L,4
524,16,9,2015,Autumn,Channel Catfish,M,3
524,16,9,2015,Autumn,Trout Perch,L,10.33
524,16,9,2015,Autumn,Trout Perch,S,5.93
524,16,9,2015,Autumn,White Perch,L,27.34
524,16,9,2015,Autumn,White Perch,M,30.69
524,16,9,2015,Autumn,White Perch,S,40.59
524,16,9,2015,Autumn,White Perch,XS,4
524,16,9,2015,Autumn,White Bass,L,1
524,16,9,2015,Autumn,White Bass,S,1
524,16,9,2015,Autumn,Freshwater Drum,ALL,8.9
524,16,9,2015,Autumn,Quillback,ALL,2
524,16,9,2015,Autumn,White Sucker,ALL,1
524,16,9,2015,Autumn,Emerald Shiner,ALL,173.85
524,16,9,2015,Autumn,Spottail Shiner,ALL,5
524,16,9,2015,Autumn,Yellow Perch,L,25
524,16,9,2015,Autumn,Yellow Perch,M,34
524,16,9,2015,Autumn,Yellow Perch,S,59
524,16,9,2015,Autumn,Walleye,M,37
524,16,9,2015,Autumn,Walleye,S,103
525,14,9,2015,Autumn,Gizzard Shad,L,8.36
525,14,9,2015,Autumn,Gizzard Shad,M,56.26
525,14,9,2015,Autumn,Gizzard Shad,S,123.86
525,14,9,2015,Autumn,Rainbow Smelt,XS,4
525,14,9,2015,Autumn,Channel Catfish,L,1
525,14,9,2015,Autumn,Channel Catfish,M,1
525,14,9,2015,Autumn,Channel Catfish,S,5
525,14,9,2015,Autumn,Common Carp,ALL,3
525,14,9,2015,Autumn,Trout Perch,ALL,2
525,14,9,2015,Autumn,White Perch,L,8.91
525,14,9,2015,Autumn,White Perch,M,6
525,14,9,2015,Autumn,White Perch,S,23.11
525,14,9,2015,Autumn,White Bass,S,2
525,14,9,2015,Autumn,Freshwater Drum,ALL,2
525,14,9,2015,Autumn,Yellow Perch,L,3
525,14,9,2015,Autumn,Yellow Perch,M,6
525,14,9,2015,Autumn,Yellow Perch,S,9
525,14,9,2015,Autumn,Yellow Perch,XL,1
525,14,9,2015,Autumn,Walleye,L,4
525,14,9,2015,Autumn,Walleye,M,12
525,14,9,2015,Autumn,Walleye,S,47
526,17,9,2015,Autumn,Gizzard Shad,M,18.18
526,17,9,2015,Autumn,Rainbow Smelt,XS,40
526,17,9,2015,Autumn,White Perch,L,1
526,17,9,2015,Autumn,White Perch,M,10
526,17,9,2015,Autumn,White Perch,S,9
526,17,9,2015,Autumn,Freshwater Drum,L,3
526,17,9,2015,Autumn,Freshwater Drum,M,5
526,17,9,2015,Autumn,Freshwater Drum,S,1
526,17,9,2015,Autumn,Yellow Perch,M,5
526,17,9,2015,Autumn,Walleye,L,1
526,17,9,2015,Autumn,Walleye,M,4
526,17,9,2015,Autumn,Walleye,S,23
526,17,9,2015,Autumn,White Bass,L,1
526,17,9,2015,Autumn,White Sucker,ALL,1
527,16,9,2015,Autumn,Gizzard Shad,ALL,31.05
527,16,9,2015,Autumn,Rainbow Smelt,XS,6
527,16,9,2015,Autumn,Channel Catfish,ALL,1
527,16,9,2015,Autumn,White Perch,L,4
527,16,9,2015,Autumn,White Perch,M,4
527,16,9,2015,Autumn,White Perch,S,190.8
527,16,9,2015,Autumn,White Perch,XS,1
527,16,9,2015,Autumn,White Bass,L,2
527,16,9,2015,Autumn,Freshwater Drum,ALL,4
527,16,9,2015,Autumn,Emerald Shiner,ALL,25.26
527,16,9,2015,Autumn,Spottail Shiner,XS,8
527,16,9,2015,Autumn,Yellow Perch,L,3
527,16,9,2015,Autumn,Yellow Perch,M,19
527,16,9,2015,Autumn,Yellow Perch,S,25
527,16,9,2015,Autumn,Walleye,L,1
527,16,9,2015,Autumn,Walleye,M,11
527,16,9,2015,Autumn,Walleye,S,24
527,16,9,2015,Autumn,Round Goby,ALL,146.96
528,16,9,2015,Autumn,Gizzard Shad,L,2
528,16,9,2015,Autumn,Gizzard Shad,M,186.88
528,16,9,2015,Autumn,Gizzard Shad,S,5
528,16,9,2015,Autumn,Rainbow Smelt,XS,5
528,16,9,2015,Autumn,Brown Bullhead,M,1
528,16,9,2015,Autumn,Channel Catfish,L,1
528,16,9,2015,Autumn,Channel Catfish,M,1
528,16,9,2015,Autumn,White Perch,L,27.96
528,16,9,2015,Autumn,White Perch,M,66.89
528,16,9,2015,Autumn,White Perch,S,35.52
528,16,9,2015,Autumn,White Bass,L,5
528,16,9,2015,Autumn,White Bass,S,5
528,16,9,2015,Autumn,Freshwater Drum,ALL,8.12
528,16,9,2015,Autumn,Goldfish,ALL,1
528,16,9,2015,Autumn,Common Carp,ALL,2
528,16,9,2015,Autumn,Quillback,ALL,2
528,16,9,2015,Autumn,Silver Chub,ALL,1
528,16,9,2015,Autumn,Spottail Shiner,ALL,1
528,16,9,2015,Autumn,Yellow Perch,L,1
528,16,9,2015,Autumn,Yellow Perch,M,21
528,16,9,2015,Autumn,Yellow Perch,S,19
528,16,9,2015,Autumn,Walleye,M,11
528,16,9,2015,Autumn,Walleye,S,94
529,14,9,2015,Autumn,Gizzard Shad,L,7.31
529,14,9,2015,Autumn,Gizzard Shad,M,22.71
529,14,9,2015,Autumn,Gizzard Shad,S,142.86
529,14,9,2015,Autumn,Rainbow Smelt,XS,8
529,14,9,2015,Autumn,Channel Catfish,ALL,1
529,14,9,2015,Autumn,White Perch,L,23.12
529,14,9,2015,Autumn,White Perch,S,37.31
529,14,9,2015,Autumn,White Bass,ALL,3
529,14,9,2015,Autumn,Freshwater Drum,M,5
529,14,9,2015,Autumn,Common Carp,ALL,4
529,14,9,2015,Autumn,Quillback,ALL,2
529,14,9,2015,Autumn,Yellow Perch,L,1
529,14,9,2015,Autumn,Yellow Perch,M,6
529,14,9,2015,Autumn,Yellow Perch,S,6
529,14,9,2015,Autumn,Walleye,L,3
529,14,9,2015,Autumn,Walleye,M,4
529,14,9,2015,Autumn,Walleye,S,81
